n-gram,count
"('married', 'day', 'planned')",1
"('day', 'planned', 'marshall')",1
"('planned', 'marshall', 'ran')",1
"('marshall', 'ran', 'away')",1
"('ran', 'away', 'felt')",1
"('away', 'felt', 'good')",1
"('felt', 'good', 'bride')",1
"('good', 'bride', 'years')",1
"('bride', 'years', 'later')",1
"('years', 'later', 'marshall')",1
"('later', 'marshall', 'realises')",1
"('marshall', 'realises', 'jean')",1
"('realises', 'jean', 'jacques')",1
"('social', 'contract', 'powerful')",1
"('contract', 'powerful', 'piece')",1
"('powerful', 'piece', 'political')",1
"('piece', 'political', 'philosophy')",1
"('political', 'philosophy', 'tackles')",1
"('philosophy', 'tackles', 'big')",1
"('tackles', 'big', 'questions')",1
"('big', 'questions', 'society')",1
"('questions', 'society', 'governed')",1
"('society', 'governed', 'role')",1
"('governed', 'role', 'state')",1
"('role', 'state', 'play')",1
"('state', 'play', 'rousseau')",1
"('play', 'rousseau', 'argues')",1
"('rousseau', 'argues', 'people')",1
"('argues', 'people', 'choose')",1
"('people', 'choose', 'natural')",1
"('choose', 'natural', 'freedom')",1
"('natural', 'freedom', 'order')",1
"('freedom', 'order', 'live')",1
"('order', 'live', 'shared')",1
"('live', 'shared', 'agreement')",1
"('shared', 'agreement', 'social')",1
"('agreement', 'social', 'contract')",1
"('social', 'contract', 'benefits')",1
"('contract', 'benefits', 'examination')",1
"('benefits', 'examination', 'impact')",1
"('examination', 'impact', 'rousseau')",1
"('impact', 'rousseau', 'social')",1
"('social', 'contract', 'individual')",1
"('contract', 'individual', 'freedom')",1
"('individual', 'freedom', 'introduction')",1
"('freedom', 'introduction', 'jean')",1
"('introduction', 'jean', 'jacques')",1
"('social', 'contract', 'philosophical')",1
"('contract', 'philosophical', 'treatise')",1
"('philosophical', 'treatise', 'problem')",1
"('treatise', 'problem', 'governance')",1
"('problem', 'governance', 'role')",1
"('governance', 'role', 'state')",1
"('role', 'state', 'society')",1
"('state', 'society', 'rousseau')",1
"('society', 'rousseau', 'argues')",1
"('rousseau', 'argues', 'individuals')",1
"('argues', 'individuals', 'willingly')",1
"('individuals', 'willingly', 'portion')",1
"('willingly', 'portion', 'natural')",1
"('portion', 'natural', 'freedom')",1
"('natural', 'freedom', 'establish')",1
"('freedom', 'establish', 'social')",1
"('establish', 'social', 'contract')",1
"('social', 'contract', 'urban')",1
"('contract', 'urban', 'environments')",1
"('urban', 'environments', 'tend')",1
"('environments', 'tend', 'having')",1
"('tend', 'having', 'faster')",1
"('having', 'faster', 'pace')",1
"('faster', 'pace', 'living')",1
"('pace', 'living', 'compared')",1
"('living', 'compared', 'rural')",1
"('compared', 'rural', 'living')",1
"('rural', 'living', 'urban')",1
"('living', 'urban', 'envirnoments')",1
"('urban', 'envirnoments', 'tend')",1
"('envirnoments', 'tend', 'ethnic')",1
"('tend', 'ethnic', 'cohession')",1
"('ethnic', 'cohession', 'people')",1
"('cohession', 'people', 'moving')",1
"('people', 'moving', 'world')",1
"('moving', 'world', 'searching')",1
"('world', 'searching', 'work')",1
"('searching', 'work', 'rural')",1
"('work', 'rural', 'areas')",1
"('rural', 'areas', 'tend')",1
"('areas', 'tend', 'ethnically')",1
"('tend', 'ethnically', 'cohessive')",1
"('ethnically', 'cohessive', 'essay')",1
"('cohessive', 'essay', 'explore')",1
"('essay', 'explore', 'importance')",1
"('explore', 'importance', 'communication')",1
"('importance', 'communication', 'industrial')",1
"('communication', 'industrial', 'setting')",1
"('industrial', 'setting', 'discuss')",1
"('setting', 'discuss', 'impact')",1
"('discuss', 'impact', 'productivity')",1
"('impact', 'productivity', 'decision')",1
"('productivity', 'decision', 'making')",1
"('decision', 'making', 'organizational')",1
"('making', 'organizational', 'success')",1
"('organizational', 'success', 'effective')",1
"('success', 'effective', 'communication')",1
"('effective', 'communication', 'frantic')",1
"('communication', 'frantic', 'world')",1
"('frantic', 'world', 'business')",1
"('world', 'business', 'essential')",1
"('business', 'essential', 'ensuring')",1
"('essential', 'ensuring', 'industrial')",1
"('ensuring', 'industrial', 'enterprises')",1
"('industrial', 'enterprises', 'kept')",1
"('enterprises', 'kept', 'afloat')",1
"('kept', 'afloat', 'enabling')",1
"('afloat', 'enabling', 'flow')",1
"('enabling', 'flow', 'ideas')",1
"('flow', 'ideas', 'fostering')",1
"('ideas', 'fostering', 'greater')",1
"('fostering', 'greater', 'sense')",1
"('greater', 'sense', 'teamwork')",1
"('sense', 'teamwork', 'unity')",1
"('teamwork', 'unity', 'workplace')",1
"('unity', 'workplace', 'loved')",1
"('workplace', 'loved', 'writting')",1
"('loved', 'writting', 'finding')",1
"('writting', 'finding', 'national')",1
"('finding', 'national', 'writing')",1
"('national', 'writing', 'competition')",1
"('writing', 'competition', 'non')",1
"('competition', 'non', 'native')",1
"('non', 'native', 'speakers')",1
"('native', 'speakers', 'decided')",1
"('speakers', 'decided', 'enter')",1
"('decided', 'enter', 'preperations')",1
"('enter', 'preperations', 'sure')",1
"('preperations', 'sure', 'taht')",1
"('sure', 'taht', 'understood')",1
"('taht', 'understood', 'rules')",1
"('understood', 'rules', 'regulations')",1
"('rules', 'regulations', 'competition')",1
"('regulations', 'competition', 'asked')",1
"('competition', 'asked', 'english')",1
"('asked', 'english', 'teacher')",1
"('english', 'teacher', 'help')",1
"('teacher', 'help', 'writing')",1
"('help', 'writing', 'entry')",1
"('writing', 'entry', 'chose')",1
"('entry', 'chose', 'visit')",1
"('chose', 'visit', 'china')",1
"('visit', 'china', 'result')",1
"('china', 'result', 'rich')",1
"('result', 'rich', 'history')",1
"('rich', 'history', 'vibrant')",1
"('history', 'vibrant', 'culture')",1
"('vibrant', 'culture', 'whilst')",1
"('culture', 'whilst', 'travelled')",1
"('whilst', 'travelled', 'great')",1
"('travelled', 'great', 'wall')",1
"('great', 'wall', 'china')",1
"('wall', 'china', 'truly')",1
"('china', 'truly', 'sight')",1
"('truly', 'sight', 'behold')",1
"('sight', 'behold', 'better')",1
"('behold', 'better', 'weather')",1
"('better', 'weather', 'day')",1
"('weather', 'day', 'visited')",1
"('day', 'visited', 'locke')",1
"('visited', 'locke', 'posed')",1
"('locke', 'posed', 'question')",1
"('posed', 'question', 'essay')",1
"('question', 'essay', 'thoughts')",1
"('essay', 'thoughts', 'concerning')",1
"('thoughts', 'concerning', 'education')",1
"('concerning', 'education', 'human')",1
"('education', 'human', 'behaviour')",1
"('human', 'behaviour', 'men')",1
"('behaviour', 'men', 'afraid')",1
"('men', 'afraid', 'polecats')",1
"('afraid', 'polecats', 'foxes')",1
"('polecats', 'foxes', 'arrange')",1
"('foxes', 'arrange', 'devoured')",1
"('arrange', 'devoured', 'lions')",1
"('devoured', 'lions', 'essay')",1
"('lions', 'essay', 'explores')",1
"('essay', 'explores', 'hobbes')",1
"('explores', 'hobbes', 'response')",1
"('hobbes', 'response', 'question')",1
"('response', 'question', 'theory')",1
"('question', 'theory', 'state')",1
"('theory', 'state', 'nature')",1
"('state', 'nature', 'understand')",1
"('nature', 'understand', 'motivations')",1
"('understand', 'motivations', 'irritational')",1
"('motivations', 'irritational', 'actions')",1
"('irritational', 'actions', 'body')",1
"('actions', 'body', 'john')",1
"('body', 'john', 'locke')",1
"('john', 'locke', 'query')",1
"('locke', 'query', 'suggests')",1
"('query', 'suggests', 'paradoxical')",1
"('suggests', 'paradoxical', 'situation')",1
"('paradoxical', 'situation', 'despite')",1
"('situation', 'despite', 'fearing')",1
"('despite', 'fearing', 'smaller')",1
"('fearing', 'smaller', 'predators')",1
"('smaller', 'predators', 'men')",1
"('predators', 'men', 'partnerships')",1
"('men', 'partnerships', 'play')",1
"('partnerships', 'play', 'important')",1
"('play', 'important', 'role')",1
"('important', 'role', 'interdependence')",1
"('role', 'interdependence', 'fostering')",1
"('interdependence', 'fostering', 'collaboration')",1
"('fostering', 'collaboration', 'shared')",1
"('collaboration', 'shared', 'responsibilities')",1
"('shared', 'responsibilities', 'resource')",1
"('responsibilities', 'resource', 'allocation')",1
"('resource', 'allocation', 'essay')",1
"('allocation', 'essay', 'examples')",1
"('essay', 'examples', 'partnerships')",1
"('examples', 'partnerships', 'challenges')",1
"('partnerships', 'challenges', 'outcomes')",1
"('challenges', 'outcomes', 'successful')",1
"('outcomes', 'successful', 'collaborations')",1
"('successful', 'collaborations', 'health')",1
"('collaborations', 'health', 'social')",1
"('social', 'care', 'sector')",1
"('care', 'sector', 'key')",1
"('sector', 'key', 'example')",1
"('key', 'example', 'partnerships')",1
"('example', 'partnerships', 'contribute')",1
"('partnerships', 'contribute', 'provision')",1
"('contribute', 'provision', 'health')",1
"('provision', 'health', 'social')",1
"('social', 'care', 'seen')",1
"('care', 'seen', 'community')",1
"('seen', 'community', 'based')",1
"('community', 'based', 'initiatives')",1
"('based', 'initiatives', 'instance')",1
"('initiatives', 'instance', 'collaboration')",1
"('instance', 'collaboration', 'local')",1
"('collaboration', 'local', 'healthcare')",1
"('local', 'healthcare', 'providers')",1
"('healthcare', 'providers', 'social')",1
"('providers', 'social', 'service')",1
"('social', 'service', 'agencies')",1
"('service', 'agencies', 'schools')",1
"('agencies', 'schools', 'non')",1
"('schools', 'non', 'governmental')",1
"('non', 'governmental', 'organisations')",1
"('governmental', 'organisations', 'collect')",1
"('organisations', 'collect', 'linguistic')",1
"('collect', 'linguistic', 'feature')",1
"('linguistic', 'feature', 'clearly')",1
"('feature', 'clearly', 'divides')",1
"('clearly', 'divides', 'northern')",1
"('divides', 'northern', 'southern')",1
"('之imen', 'essay', 'aims')",1
"('essay', 'aims', 'explore')",1
"('aims', 'explore', 'historical')",1
"('explore', 'historical', 'use')",1
"('之imen', 'essay', 'explores')",1
"('essay', 'explores', 'historical')",1
"('explores', 'historical', 'use')",1
"('northern', 'chinese', 'goes')",1
"('chinese', 'goes', 'significance')",1
"('goes', 'significance', 'subsequent')",1
"('zanmen', '之imen', 'historical')",1
"('之imen', 'historical', 'use')",1
"('chinese', 'dialects', 'deeply')",1
"('dialects', 'deeply', 'analysed')",1
"('deeply', 'analysed', 'body')",1
"('analysed', 'body', 'origin')",1
"('body', 'origin', 'significance')",1
"('chinese', 'zanmen', 'common')",1
"('zanmen', 'common', 'method')",1
"('common', 'method', 'safeguarding')",1
"('method', 'safeguarding', 'loans')",1
"('safeguarding', 'loans', 'floating')",1
"('loans', 'floating', 'charge')",1
"('floating', 'charge', 'flexible')",1
"('charge', 'flexible', 'form')",1
"('flexible', 'form', 'security')",1
"('form', 'security', 'allows')",1
"('security', 'allows', 'charged')",1
"('allows', 'charged', 'assets')",1
"('charged', 'assets', 'ordinary')",1
"('assets', 'ordinary', 'course')",1
"('ordinary', 'course', 'business')",1
"('course', 'business', 'despite')",1
"('business', 'despite', 'convenience')",1
"('despite', 'convenience', 'adaptability')",1
"('convenience', 'adaptability', 'floating')",1
"('adaptability', 'floating', 'charge')",1
"('floating', 'charge', 'far')",1
"('charge', 'far', 'ideal')",1
"('far', 'ideal', 'security')",1
"('ideal', 'security', 'credit')",1
"('security', 'credit', 'extended')",1
"('credit', 'extended', 'companies')",1
"('extended', 'companies', 'especially')",1
"('companies', 'especially', 'small')",1
"('especially', 'small', 'ones')",1
"('small', 'ones', 'floating')",1
"('ones', 'floating', 'charge')",1
"('floating', 'charge', 'enables')",1
"('charge', 'enables', 'companies')",1
"('house', 'lords', 'floating')",1
"('lords', 'floating', 'charge')",1
"('floating', 'charge', 'useful')",1
"('charge', 'useful', 'security')",1
"('useful', 'security', 'enables')",1
"('security', 'enables', 'companies')",1
