n-gram,count
"('matter', 'fact', 'expresses', 'opinions')",1
"('fact', 'expresses', 'opinions', 'language')",1
"('expresses', 'opinions', 'language', 'uses')",1
"('opinions', 'language', 'uses', 'techniques')",1
"('language', 'uses', 'techniques', 'lead')",1
"('uses', 'techniques', 'lead', 'argument')",1
"('techniques', 'lead', 'argument', 'subtle')",1
"('lead', 'argument', 'subtle', 'essay')",1
"('argument', 'subtle', 'essay', 'reads')",1
"('subtle', 'essay', 'reads', 'written')",1
"('essay', 'reads', 'written', 'throws')",1
"('reads', 'written', 'throws', 'consider')",1
"('written', 'throws', 'consider', 'ai')",1
"('throws', 'consider', 'ai', 'lean')",1
"('consider', 'ai', 'lean', 'overly')",1
"('ai', 'lean', 'overly', 'sophisticated')",1
"('lean', 'overly', 'sophisticated', 'language')",1
"('overly', 'sophisticated', 'language', 'think')",1
"('sophisticated', 'language', 'think', 'ai')",1
"('language', 'think', 'ai', 'generated')",1
"('think', 'ai', 'generated', 'personal')",1
"('ai', 'generated', 'personal', 'town')",1
"('generated', 'personal', 'town', 'reads')",1
"('personal', 'town', 'reads', 'like')",1
"('town', 'reads', 'like', 'copy')",1
"('reads', 'like', 'copy', 'pasted')",1
"('like', 'copy', 'pasted', 'bullet')",1
"('copy', 'pasted', 'bullet', 'point')",1
"('pasted', 'bullet', 'point', 'list')",1
"('bullet', 'point', 'list', 'llm')",1
"('point', 'list', 'llm', 'essay')",1
"('list', 'llm', 'essay', 'succinct')",1
"('llm', 'essay', 'succinct', 'uses')",1
"('essay', 'succinct', 'uses', 'academic')",1
"('succinct', 'uses', 'academic', 'language')",1
"('uses', 'academic', 'language', 'includes')",1
"('academic', 'language', 'includes', 'words')",1
"('language', 'includes', 'words', 'phrases')",1
"('includes', 'words', 'phrases', 'ai')",1
"('words', 'phrases', 'ai', 'likely')",1
"('phrases', 'ai', 'likely', 'cut')",1
"('ai', 'likely', 'cut', 'use')",1
"('likely', 'cut', 'use', 'frank')",1
"('cut', 'use', 'frank', 'practical')",1
"('use', 'frank', 'practical', 'alternatives')",1
"('frank', 'practical', 'alternatives', 'eg')",1
"('practical', 'alternatives', 'eg', 'good')",1
"('alternatives', 'eg', 'good', 'pass')",1
"('eg', 'good', 'pass', 'storytelling')",1
"('good', 'pass', 'storytelling', 'like')",1
"('pass', 'storytelling', 'like', 'expect')",1
"('storytelling', 'like', 'expect', 'ai')",1
"('like', 'expect', 'ai', 'frank')",1
"('expect', 'ai', 'frank', 'straightforward')",1
"('ai', 'frank', 'straightforward', 'telling')",1
"('frank', 'straightforward', 'telling', 'series')",1
"('straightforward', 'telling', 'series', 'facts')",1
"('telling', 'series', 'facts', 'narrative')",1
"('series', 'facts', 'narrative', 'sounds')",1
"('facts', 'narrative', 'sounds', 'conversational')",1
"('narrative', 'sounds', 'conversational', 'uses')",1
"('sounds', 'conversational', 'uses', 'words')",1
"('conversational', 'uses', 'words', 'like')",1
"('uses', 'words', 'like', 'capital')",1
"('words', 'like', 'capital', 'weather')",1
"('like', 'capital', 'weather', 'financial')",1
"('capital', 'weather', 'financial', 'storms')",1
"('weather', 'financial', 'storms', 'necessarily')",1
"('financial', 'storms', 'necessarily', 'expect')",1
"('storms', 'necessarily', 'expect', 'given')",1
"('necessarily', 'expect', 'given', 'simplicity')",1
"('expect', 'given', 'simplicity', 'previous')",1
"('given', 'simplicity', 'previous', 'sentences')",1
"('simplicity', 'previous', 'sentences', 'vocabulary')",1
"('previous', 'sentences', 'vocabulary', 'grammatical')",1
"('sentences', 'vocabulary', 'grammatical', 'issues')",1
"('vocabulary', 'grammatical', 'issues', 'doubts')",1
"('grammatical', 'issues', 'doubts', 'doubts')",1
"('issues', 'doubts', 'doubts', 'capitalisation')",1
"('doubts', 'doubts', 'capitalisation', 'middle')",1
"('doubts', 'capitalisation', 'middle', 'sentence')",1
"('capitalisation', 'middle', 'sentence', 'etc')",1
"('middle', 'sentence', 'etc', 'middle')",1
"('sentence', 'etc', 'middle', 'sentence')",1
"('etc', 'middle', 'sentence', 'feels')",1
"('middle', 'sentence', 'feels', 'disjointed')",1
"('sentence', 'feels', 'disjointed', 'flow')",1
"('feels', 'disjointed', 'flow', 'correctly')",1
"('disjointed', 'flow', 'correctly', 'like')",1
"('flow', 'correctly', 'like', 'lot')",1
"('correctly', 'like', 'lot', 'things')",1
"('like', 'lot', 'things', 'strung')",1
"('lot', 'things', 'strung', 'lot')",1
"('things', 'strung', 'lot', 'emotive')",1
"('strung', 'lot', 'emotive', 'language')",1
"('lot', 'emotive', 'language', 'feel')",1
"('emotive', 'language', 'feel', 'human')",1
"('language', 'feel', 'human', 'like')",1
"('feel', 'human', 'like', 'narrative')",1
"('human', 'like', 'narrative', 'factual')",1
"('like', 'narrative', 'factual', 'sentence')",1
"('narrative', 'factual', 'sentence', 'sentence')",1
"('factual', 'sentence', 'sentence', 'uses')",1
"('sentence', 'sentence', 'uses', 'simple')",1
"('sentence', 'uses', 'simple', 'sentence')",1
"('uses', 'simple', 'sentence', 'structure')",1
"('simple', 'sentence', 'structure', 'conveying')",1
"('sentence', 'structure', 'conveying', 'lots')",1
"('structure', 'conveying', 'lots', 'information')",1
"('conveying', 'lots', 'information', 'emotive')",1
"('lots', 'information', 'emotive', 'flowery')",1
"('information', 'emotive', 'flowery', 'language')",1
"('emotive', 'flowery', 'language', 'usually')",1
"('flowery', 'language', 'usually', 'human')",1
"('language', 'usually', 'human', 'like')",1
"('usually', 'human', 'like', 'narrative')",1
"('human', 'like', 'narrative', 'feel')",1
"('like', 'narrative', 'feel', 'try')",1
"('narrative', 'feel', 'try', 'engage')",1
"('feel', 'try', 'engage', 'audience')",1
"('try', 'engage', 'audience', 'idiomatic')",1
"('engage', 'audience', 'idiomatic', 'expressions')",1
"('audience', 'idiomatic', 'expressions', 'like')",1
"('idiomatic', 'expressions', 'like', 'begs')",1
"('expressions', 'like', 'begs', 'question')",1
"('like', 'begs', 'question', 'grammatical')",1
"('begs', 'question', 'grammatical', 'issues')",1
"('question', 'grammatical', 'issues', 'hangzhou')",1
"('grammatical', 'issues', 'hangzhou', 'proper')",1
"('issues', 'hangzhou', 'proper', 'noun')",1
"('hangzhou', 'proper', 'noun', 'capitalised')",1
"('proper', 'noun', 'capitalised', 'lack')",1
"('noun', 'capitalised', 'lack', 'spacing')",1
"('capitalised', 'lack', 'spacing', 'capitalisation')",1
"('lack', 'spacing', 'capitalisation', 'stops')",1
"('spacing', 'capitalisation', 'stops', 'etc')",1
"('capitalisation', 'stops', 'etc', 'listing')",1
"('stops', 'etc', 'listing', 'cold')",1
"('etc', 'listing', 'cold', 'lacking')",1
"('listing', 'cold', 'lacking', 'warmth')",1
"('cold', 'lacking', 'warmth', 'expect')",1
"('lacking', 'warmth', 'expect', 'hr')",1
"('warmth', 'expect', 'hr', 'supervisor')",1
"('expect', 'hr', 'supervisor', 'try')",1
"('hr', 'supervisor', 'try', 'convey')",1
"('supervisor', 'try', 'convey', 'new')",1
"('try', 'convey', 'new', 'hires')",1
"('convey', 'new', 'hires', 'relatively')",1
"('new', 'hires', 'relatively', 'short')",1
"('hires', 'relatively', 'short', 'sentences')",1
"('relatively', 'short', 'sentences', 'big')",1
"('short', 'sentences', 'big', 'words')",1
"('sentences', 'big', 'words', 'words')",1
"('big', 'words', 'words', 'like')",1
"('words', 'words', 'like', 'interplay')",1
"('words', 'like', 'interplay', 'burgeoning')",1
"('like', 'interplay', 'burgeoning', 'longer')",1
"('interplay', 'burgeoning', 'longer', 'sentences')",1
"('burgeoning', 'longer', 'sentences', 'complex')",1
"('longer', 'sentences', 'complex', 'structures')",1
"('sentences', 'complex', 'structures', 'short')",1
"('complex', 'structures', 'short', 'sentences')",1
"('structures', 'short', 'sentences', 'feels')",1
"('short', 'sentences', 'feels', 'personal')",1
"('sentences', 'feels', 'personal', 'doubts')",1
"('feels', 'personal', 'doubts', 'grammatical')",1
"('personal', 'doubts', 'grammatical', 'error')",1
"('doubts', 'grammatical', 'error', 'makes')",1
"('grammatical', 'error', 'makes', 'sound')",1
"('error', 'makes', 'sound', 'human')",1
"('makes', 'sound', 'human', 'reads')",1
"('sound', 'human', 'reads', 'like')",1
"('human', 'reads', 'like', 'textbook')",1
"('reads', 'like', 'textbook', 'descriptive')",1
"('like', 'textbook', 'descriptive', 'words')",1
"('textbook', 'descriptive', 'words', 'llms')",1
"('descriptive', 'words', 'llms', 'renowned')",1
"('words', 'llms', 'renowned', 'overly')",1
"('llms', 'renowned', 'overly', 'flamboyant')",1
"('renowned', 'overly', 'flamboyant', 'words')",1
"('overly', 'flamboyant', 'words', 'dancing')",1
"('flamboyant', 'words', 'dancing', 'subject')",1
"('words', 'dancing', 'subject', 'matter')",1
"('dancing', 'subject', 'matter', 'appears')",1
"('subject', 'matter', 'appears', 'address')",1
"('matter', 'appears', 'address', 'question')",1
"('appears', 'address', 'question', 'asked')",1
"('address', 'question', 'asked', 'feedback')",1
"('question', 'asked', 'feedback', 'survey')",1
"('asked', 'feedback', 'survey', 'passage')",1
"('feedback', 'survey', 'passage', 'provides')",1
"('survey', 'passage', 'provides', 'historical')",1
"('passage', 'provides', 'historical', 'context')",1
"('provides', 'historical', 'context', 'look')",1
"('historical', 'context', 'look', 'deeply')",1
"('context', 'look', 'deeply', 'reasoning')",1
"('look', 'deeply', 'reasoning', 'connections')",1
"('deeply', 'reasoning', 'connections', 'ideas')",1
"('reasoning', 'connections', 'ideas', 'touches')",1
"('connections', 'ideas', 'touches', 'economic')",1
"('ideas', 'touches', 'economic', 'growth')",1
"('touches', 'economic', 'growth', 'urbanisation')",1
"('economic', 'growth', 'urbanisation', 'cultural')",1
"('growth', 'urbanisation', 'cultural', 'spirit')",1
"('urbanisation', 'cultural', 'spirit', 'fully')",1
"('cultural', 'spirit', 'fully', 'explain')",1
"('spirit', 'fully', 'explain', 'factors')",1
"('fully', 'explain', 'factors', 'specifically')",1
"('explain', 'factors', 'specifically', 'led')",1
"('factors', 'specifically', 'led', 'embrace')",1
"('specifically', 'led', 'embrace', 'ambitious')",1
"('led', 'embrace', 'ambitious', 'architecture')",1
"('embrace', 'ambitious', 'architecture', 'nuanced')",1
"('ambitious', 'architecture', 'nuanced', 'way')",1
"('architecture', 'nuanced', 'way', 'expanded')",1
"('nuanced', 'way', 'expanded', 'economic')",1
"('way', 'expanded', 'economic', 'prosperity')",1
"('expanded', 'economic', 'prosperity', 'time')",1
"('economic', 'prosperity', 'time', 'created')",1
"('prosperity', 'time', 'created', 'demand')",1
"('time', 'created', 'demand', 'innovation')",1
"('created', 'demand', 'innovation', 'architecture')",1
"('demand', 'innovation', 'architecture', 'rapid')",1
"('innovation', 'architecture', 'rapid', 'urbanisation')",1
"('architecture', 'rapid', 'urbanisation', 'led')",1
"('rapid', 'urbanisation', 'led', 'need')",1
"('urbanisation', 'led', 'need', 'taller')",1
"('led', 'need', 'taller', 'buildings')",1
"('need', 'taller', 'buildings', 'sounds')",1
"('taller', 'buildings', 'sounds', 'human')",1
"('buildings', 'sounds', 'human', 'like')",1
"('sounds', 'human', 'like', 'stuttering')",1
"('human', 'like', 'stuttering', 'sentence')",1
"('like', 'stuttering', 'sentence', 'structure')",1
"('stuttering', 'sentence', 'structure', 'appear')",1
"('sentence', 'structure', 'appear', 'written')",1
"('structure', 'appear', 'written', 'llm')",1
"('appear', 'written', 'llm', 'llms')",1
"('written', 'llm', 'llms', 'tend')",1
"('llm', 'llms', 'tend', 'flow')",1
"('llms', 'tend', 'flow', 'priority')",1
"('tend', 'flow', 'priority', 'repetition')",1
"('flow', 'priority', 'repetition', 'start')",1
"('priority', 'repetition', 'start', 'sentences')",1
"('repetition', 'start', 'sentences', 'happen')",1
"('start', 'sentences', 'happen', 'sentence')",1
"('sentences', 'happen', 'sentence', 'grammatically')",1
"('happen', 'sentence', 'grammatically', 'correct')",1
"('sentence', 'grammatically', 'correct', 'human')",1
"('grammatically', 'correct', 'human', 'like')",1
"('correct', 'human', 'like', 'justification')",1
"('human', 'like', 'justification', 'lacking')",1
"('like', 'justification', 'lacking', 'series')",1
"('justification', 'lacking', 'series', 'questions')",1
"('lacking', 'series', 'questions', 'human')",1
"('series', 'questions', 'human', 'like')",1
"('questions', 'human', 'like', 'second')",1
"('human', 'like', 'second', 'rigid')",1
"('like', 'second', 'rigid', 'template')",1
"('second', 'rigid', 'template', 'like')",1
"('rigid', 'template', 'like', 'structure')",1
"('template', 'like', 'structure', 'non')",1
"('like', 'structure', 'non', 'english')",1
"('structure', 'non', 'english', 'speakers')",1
"('non', 'english', 'speakers', 'passage')",1
"('english', 'speakers', 'passage', 'starts')",1
"('speakers', 'passage', 'starts', 'learning')",1
"('passage', 'starts', 'learning', 'english')",1
"('starts', 'learning', 'english', 'proceeds')",1
"('learning', 'english', 'proceeds', 'write')",1
"('english', 'proceeds', 'write', 'perfect')",1
"('proceeds', 'write', 'perfect', 'english')",1
"('write', 'perfect', 'english', 'thought')",1
"('perfect', 'english', 'thought', 'bit')",1
"('english', 'thought', 'bit', 'suspect')",1
"('thought', 'bit', 'suspect', 'passage')",1
"('bit', 'suspect', 'passage', 'flow')",1
"('suspect', 'passage', 'flow', 'errors')",1
"('passage', 'flow', 'errors', 'sounds')",1
"('flow', 'errors', 'sounds', 'human')",1
"('errors', 'sounds', 'human', 'like')",1
"('sounds', 'human', 'like', 'concerned')",1
"('human', 'like', 'concerned', 'friend')",1
"('like', 'concerned', 'friend', 'parent')",1
"('concerned', 'friend', 'parent', 'read')",1
"('friend', 'parent', 'read', 'sentence')",1
"('parent', 'read', 'sentence', 'sense')",1
"('read', 'sentence', 'sense', 'sounds')",1
"('sentence', 'sense', 'sounds', 'human')",1
"('sense', 'sounds', 'human', 'changed')",1
"('sounds', 'human', 'changed', 'mind')",1
"('human', 'changed', 'mind', 'shorter')",1
"('changed', 'mind', 'shorter', 'sentences')",1
"('mind', 'shorter', 'sentences', 'sounds')",1
"('shorter', 'sentences', 'sounds', 'ai')",1
"('sentences', 'sounds', 'ai', 'longer')",1
"('sounds', 'ai', 'longer', 'rambling')",1
"('ai', 'longer', 'rambling', 'reasoning')",1
"('longer', 'rambling', 'reasoning', 'sounds')",1
"('rambling', 'reasoning', 'sounds', 'flowing')",1
"('reasoning', 'sounds', 'flowing', 'correct')",1
"('sounds', 'flowing', 'correct', 'sounds')",1
"('flowing', 'correct', 'sounds', 'like')",1
"('correct', 'sounds', 'like', 'person')",1
"('sounds', 'like', 'person', 'limited')",1
"('like', 'person', 'limited', 'english')",1
"('person', 'limited', 'english', 'lack')",1
"('limited', 'english', 'lack', 'attention')",1
"('english', 'lack', 'attention', 'detail')",1
"('lack', 'attention', 'detail', 'poor')",1
"('attention', 'detail', 'poor', 'typing')",1
"('detail', 'poor', 'typing', 'skills')",1
"('poor', 'typing', 'skills', 'sentences')",1
"('typing', 'skills', 'sentences', 'end')",1
"('skills', 'sentences', 'end', 'paragraph')",1
"('sentences', 'end', 'paragraph', 'short')",1
"('end', 'paragraph', 'short', 'like')",1
"('paragraph', 'short', 'like', 'mistake')",1
"('short', 'like', 'mistake', 'gai')",1
"('like', 'mistake', 'gai', 'similarly')",1
"('mistake', 'gai', 'similarly', 'phrasing')",1
"('gai', 'similarly', 'phrasing', 'subtle')",1
"('similarly', 'phrasing', 'subtle', 'nuances')",1
"('phrasing', 'subtle', 'nuances', 'communication')",1
"('subtle', 'nuances', 'communication', 'conveyed')",1
"('nuances', 'communication', 'conveyed', 'pragmatic')",1
"('conveyed', 'pragmatic', 'analysis', 'logical')",1
"('pragmatic', 'analysis', 'logical', 'nuances')",1
"('analysis', 'logical', 'nuances', 'conveyed')",1
"('logical', 'nuances', 'conveyed', 'method')",1
"('nuances', 'conveyed', 'method', 'analysis')",1
"('conveyed', 'method', 'analysis', 'mistake')",1
"('method', 'analysis', 'mistake', 'makes')",1
"('analysis', 'mistake', 'makes', 'human')",1
"('mistake', 'makes', 'human', 'written')",1
"('makes', 'human', 'written', 'parentheses')",1
"('human', 'written', 'parentheses', 'like')",1
"('written', 'parentheses', 'like', 'gai')",1
"('parentheses', 'like', 'gai', 'trying')",1
"('like', 'gai', 'trying', 'answer')",1
"('gai', 'trying', 'answer', 'prompt')",1
"('trying', 'answer', 'prompt', 'sense')",1
"('answer', 'prompt', 'sense', 'human')",1
"('prompt', 'sense', 'human', 'heard')",1
"('sense', 'human', 'heard', 'gai')",1
"('human', 'heard', 'gai', 'good')",1
"('heard', 'gai', 'good', 'creative')",1
"('gai', 'good', 'creative', 'writing')",1
"('good', 'creative', 'writing', 'creative')",1
"('creative', 'writing', 'creative', 'language')",1
"('writing', 'creative', 'language', 'standardised')",1
"('creative', 'language', 'standardised', 'variation')",1
"('language', 'standardised', 'variation', 'gai')",1
"('standardised', 'variation', 'gai', 'prompted')",1
"('variation', 'gai', 'prompted', 'create')",1
"('gai', 'prompted', 'create', 'type')",1
"('prompted', 'create', 'type', 'written')",1
"('create', 'type', 'written', 'human')",1
"('type', 'written', 'human', 'likely')",1
"('written', 'human', 'likely', 'think')",1
"('human', 'likely', 'think', 'standardised')",1
"('likely', 'think', 'standardised', 'variety')",1
"('think', 'standardised', 'variety', 'generic')",1
"('standardised', 'variety', 'generic', 'suppose')",1
"('variety', 'generic', 'suppose', 'appear')",1
"('generic', 'suppose', 'appear', 'having')",1
"('suppose', 'appear', 'having', 'written')",1
"('appear', 'having', 'written', 'based')",1
"('having', 'written', 'based', 'llm')",1
"('written', 'based', 'llm', 'gai')",1
"('based', 'llm', 'gai', 'relate')",1
"('llm', 'gai', 'relate', 'real')",1
"('gai', 'relate', 'real', 'world')",1
"('relate', 'real', 'world', 'feelings')",1
"('real', 'world', 'feelings', 'firsr')",1
"('world', 'feelings', 'firsr', 'generic')",1
"('feelings', 'firsr', 'generic', 'non')",1
"('firsr', 'generic', 'non', 'personal')",1
"('generic', 'non', 'personal', 'second')",1
"('non', 'personal', 'second', 'sounds')",1
"('personal', 'second', 'sounds', 'like')",1
"('second', 'sounds', 'like', 'real')",1
"('sounds', 'like', 'real', 'world')",1
"('like', 'real', 'world', 'story')",1
"('real', 'world', 'story', 'difficult')",1
"('world', 'story', 'difficult', 'guess')",1
"('story', 'difficult', 'guess', 'creative')",1
"('difficult', 'guess', 'creative', 'llms')",1
"('guess', 'creative', 'llms', 'tend')",1
"('creative', 'llms', 'tend', 'use')",1
"('llms', 'tend', 'use', 'lists')",1
"('tend', 'use', 'lists', 'things')",1
"('use', 'lists', 'things', 'example')",1
"('lists', 'things', 'example', 'humor')",1
"('things', 'example', 'humor', 'conflict')",1
"('example', 'humor', 'conflict', 'overall')",1
"('humor', 'conflict', 'overall', 'meaning')",1
"('conflict', 'overall', 'meaning', 'descriptions')",1
"('overall', 'meaning', 'descriptions', 'phrases')",1
"('meaning', 'descriptions', 'phrases', 'like')",1
"('descriptions', 'phrases', 'like', 'chosen')",1
"('phrases', 'like', 'chosen', 'script')",1
"('like', 'chosen', 'script', 'strange')",1
"('chosen', 'script', 'strange', 'human')",1
"('script', 'strange', 'human', 'use')",1
"('strange', 'human', 'use', 'definitive')",1
"('human', 'use', 'definitive', 'advice')",1
"('use', 'definitive', 'advice', 'relatively')",1
"('definitive', 'advice', 'relatively', 'specific')",1
"('advice', 'relatively', 'specific', 'certain')",1
"('relatively', 'specific', 'certain', 'situation')",1
"('specific', 'certain', 'situation', 'bracketed')",1
"('certain', 'situation', 'bracketed', 'portions')",1
"('situation', 'bracketed', 'portions', 'little')",1
"('bracketed', 'portions', 'little', 'odd')",1
"('portions', 'little', 'odd', 'sign')",1
"('little', 'odd', 'sign', 'machine')",1
"('odd', 'sign', 'machine', 'generation')",1
"('sign', 'machine', 'generation', 'addition')",1
"('machine', 'generation', 'addition', 'human')",1
"('generation', 'addition', 'human', 'mention')",1
"('addition', 'human', 'mention', 'frankenstein')",1
"('human', 'mention', 'frankenstein', 'strange')",1
"('mention', 'frankenstein', 'strange', 'generally')",1
"('frankenstein', 'strange', 'generally', 'considered')",1
"('strange', 'generally', 'considered', 'gothic')",1
"('generally', 'considered', 'gothic', 'novel')",1
"('considered', 'gothic', 'novel', 'strange')",1
"('gothic', 'novel', 'strange', 'mention')",1
"('novel', 'strange', 'mention', 'context')",1
"('strange', 'mention', 'context', 'switched')",1
"('mention', 'context', 'switched', 'considering')",1
"('context', 'switched', 'considering', 'gothic')",1
"('switched', 'considering', 'gothic', 'genre')",1
"('considering', 'gothic', 'genre', 'subversive')",1
"('gothic', 'genre', 'subversive', 'backing')",1
"('genre', 'subversive', 'backing', 'point')",1
"('subversive', 'backing', 'point', 'simply')",1
"('backing', 'point', 'simply', 'cut')",1
"('point', 'simply', 'cut', 'point')",1
"('simply', 'cut', 'point', 'finished')",1
"('cut', 'point', 'finished', 'typically')",1
"('point', 'finished', 'typically', 'machine')",1
"('finished', 'typically', 'machine', 'generated')",1
"('typically', 'machine', 'generated', 'good')",1
"('machine', 'generated', 'good', 'sense')",1
"('generated', 'good', 'sense', 'structure')",1
"('good', 'sense', 'structure', 'machine')",1
"('sense', 'structure', 'machine', 'generated')",1
"('structure', 'machine', 'generated', 'tends')",1
"('generated', 'tends', 'output', 'long')",1
"('tends', 'output', 'long', 'lists')",1
"('output', 'long', 'lists', 'seen')",1
"('long', 'lists', 'seen', 'particularly')",1
"('lists', 'seen', 'particularly', 'obvious')",1
"('seen', 'particularly', 'obvious', 'output')",1
"('particularly', 'obvious', 'output', 'lists')",1
"('obvious', 'output', 'lists', 'machine')",1
"('output', 'lists', 'machine', 'generated')",1
"('lists', 'machine', 'generated', 'tends')",1
"('generated', 'tends', 'output', 'common')",1
"('tends', 'output', 'common', 'denominator')",1
"('output', 'common', 'denominator', 'types')",1
"('common', 'denominator', 'types', 'prompts')",1
"('denominator', 'types', 'prompts', 'generally')",1
"('types', 'prompts', 'generally', 'use')",1
"('prompts', 'generally', 'use', 'specialist')",1
"('generally', 'use', 'specialist', 'language')",1
"('use', 'specialist', 'language', 'asked')",1
"('specialist', 'language', 'asked', 'generate')",1
"('language', 'asked', 'generate', 'uses')",1
"('asked', 'generate', 'uses', 'overly')",1
"('generate', 'uses', 'overly', 'dramatic')",1
"('uses', 'overly', 'dramatic', 'language')",1
"('overly', 'dramatic', 'language', 'repeats')",1
"('dramatic', 'language', 'repeats', 'grammatical')",1
"('language', 'repeats', 'grammatical', 'mistakes')",1
"('repeats', 'grammatical', 'mistakes', 'oxford')",1
"('grammatical', 'mistakes', 'oxford', 'commas')",1
"('mistakes', 'oxford', 'commas', 'written')",1
"('oxford', 'commas', 'written', 'plainly')",1
"('commas', 'written', 'plainly', 'strange')",1
"('written', 'plainly', 'strange', 'grammar')",1
"('plainly', 'strange', 'grammar', 'indicative')",1
"('strange', 'grammar', 'indicative', 'poor')",1
"('grammar', 'indicative', 'poor', 'english')",1
"('indicative', 'poor', 'english', 'language')",1
"('poor', 'english', 'language', 'skills')",1
"('english', 'language', 'skills', 'slightly')",1
"('language', 'skills', 'slightly', 'crappy')",1
"('skills', 'slightly', 'crappy', 'mg')",1
"('slightly', 'crappy', 'mg', 'lack')",1
"('crappy', 'mg', 'lack', 'punctuation')",1
"('mg', 'lack', 'punctuation', 'adjectives')",1
"('lack', 'punctuation', 'adjectives', 'feel')",1
"('punctuation', 'adjectives', 'feel', 'human')",1
"('adjectives', 'feel', 'human', 'like')",1
"('feel', 'human', 'like', 'feels')",1
"('human', 'like', 'feels', 'unnatural')",1
"('like', 'feels', 'unnatural', 'state')",1
"('feels', 'unnatural', 'state', 'exactly')",1
"('unnatural', 'state', 'exactly', 'parts')",1
"('state', 'exactly', 'parts', 'positive')",1
"('exactly', 'parts', 'positive', 'speech')",1
"('parts', 'positive', 'speech', 'written')",1
"('positive', 'speech', 'written', 'correctly')",1
"('speech', 'written', 'correctly', 'confidence')",1
"('written', 'correctly', 'confidence', 'clear')",1
"('correctly', 'confidence', 'clear', 'positive')",1
"('confidence', 'clear', 'positive', 'feedback')",1
"('clear', 'positive', 'feedback', 'constructive')",1
"('positive', 'feedback', 'constructive', 'criticism')",1
"('feedback', 'constructive', 'criticism', 'stars')",1
"('constructive', 'criticism', 'stars', 'words')",1
"('criticism', 'stars', 'words', 'hint')",1
"('stars', 'words', 'hint', 'ai')",1
"('words', 'hint', 'ai', 'formatting')",1
"('hint', 'ai', 'formatting', 'carried')",1
"('ai', 'formatting', 'carried', 'successfully')",1
"('formatting', 'carried', 'successfully', 'lack')",1
"('carried', 'successfully', 'lack', 'emotion')",1
"('successfully', 'lack', 'emotion', 'common')",1
"('lack', 'emotion', 'common', 'experiences')",1
"('emotion', 'common', 'experiences', 'writing')",1
"('common', 'experiences', 'writing', 'formal')",1
"('experiences', 'writing', 'formal', 'making')",1
"('writing', 'formal', 'making', 'human')",1
"('formal', 'making', 'human', 'like')",1
"('making', 'human', 'like', 'adjectives')",1
"('human', 'like', 'adjectives', 'emotion')",1
"('like', 'adjectives', 'emotion', 'like')",1
"('adjectives', 'emotion', 'like', 'ai')",1
"('emotion', 'like', 'ai', 'easier')",1
"('like', 'ai', 'easier', 'understand')",1
"('ai', 'easier', 'understand', 'believe')",1
"('easier', 'understand', 'believe', 'specific')",1
"('understand', 'believe', 'specific', 'potentially')",1
"('believe', 'specific', 'potentially', 'slightly')",1
"('specific', 'potentially', 'slightly', 'unnecessary')",1
"('potentially', 'slightly', 'unnecessary', 'facts')",1
"('slightly', 'unnecessary', 'facts', 'lean')",1
"('unnecessary', 'facts', 'lean', 'ai')",1
"('facts', 'lean', 'ai', 'phrase')",1
"('lean', 'ai', 'phrase', 'communication')",1
"('ai', 'phrase', 'communication', 'conveyed')",1
"('phrase', 'communication', 'conveyed', 'pragmatic')",1
"('conveyed', 'pragmatic', 'analysis', 'roundabout')",1
"('pragmatic', 'analysis', 'roundabout', 'literal')",1
"('analysis', 'roundabout', 'literal', 'sense')",1
"('roundabout', 'literal', 'sense', 'chosen')",1
"('literal', 'sense', 'chosen', 'script')",1
"('sense', 'chosen', 'script', 'focuses')",1
"('chosen', 'script', 'focuses', 'episode')",1
"('script', 'focuses', 'episode', 'clarifications')",1
"('focuses', 'episode', 'clarifications', 'parentheses')",1
"('episode', 'clarifications', 'parentheses', 'tone')",1
"('clarifications', 'parentheses', 'tone', 'feels')",1
"('parentheses', 'tone', 'feels', 'impersonal')",1
"('tone', 'feels', 'impersonal', 'generic')",1
"('feels', 'impersonal', 'generic', 'unlike')",1
"('impersonal', 'generic', 'unlike', 'actual')",1
"('generic', 'unlike', 'actual', 'realistic')",1
"('unlike', 'actual', 'realistic', 'response')",1
"('actual', 'realistic', 'response', 'makes')",1
"('realistic', 'response', 'makes', 'thought')",1
"('response', 'makes', 'thought', 'understandable')",1
"('makes', 'thought', 'understandable', 'case')",1
"('thought', 'understandable', 'case', 'uses')",1
"('understandable', 'case', 'uses', 'larger')",1
"('case', 'uses', 'larger', 'words')",1
"('uses', 'larger', 'words', 'adeptly')",1
"('larger', 'words', 'adeptly', 'somewhat')",1
"('words', 'adeptly', 'somewhat', 'blunt')",1
"('adeptly', 'somewhat', 'blunt', 'unnecessary')",1
"('somewhat', 'blunt', 'unnecessary', 'way')",1
"('blunt', 'unnecessary', 'way', 'llm')",1
"('unnecessary', 'way', 'llm', 'generated')",1
"('way', 'llm', 'generated', 'close')",1
"('llm', 'generated', 'close', 'contains')",1
"('generated', 'close', 'contains', 'list')",1
"('close', 'contains', 'list', 'loosely')",1
"('contains', 'list', 'loosely', 'related')",1
"('list', 'loosely', 'related', 'concepts')",1
"('loosely', 'related', 'concepts', 'contained')",1
"('related', 'concepts', 'contained', 'subject')",1
"('concepts', 'contained', 'subject', 'matter')",1
"('contained', 'subject', 'matter', 'common')",1
"('subject', 'matter', 'common', 'pattern')",1
